event_id,kind,timestamp,amount,currency,src_account,dst_account,merchant_id,channel,auth_result,txn_status
AMLSIM-4283,transaction,1542220200,783.0,USD,67,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-4284,transaction,1542306600,784.0,USD,67,54,,TRANSFER,SUCCESS,POSTED
AMLSIM-4285,transaction,1542393000,785.0,USD,67,62,,TRANSFER,SUCCESS,POSTED
AMLSIM-4286,transaction,1542479400,786.0,USD,67,341,,TRANSFER,SUCCESS,POSTED
AMLSIM-4287,transaction,1542565800,787.0,USD,67,99,,TRANSFER,SUCCESS,POSTED
AMLSIM-4288,transaction,1542652200,788.0,USD,67,73,,TRANSFER,SUCCESS,POSTED
AMLSIM-4289,transaction,1542738600,789.0,USD,67,291,,TRANSFER,SUCCESS,POSTED
AMLSIM-4290,transaction,1542825000,790.0,USD,67,352,,TRANSFER,SUCCESS,POSTED
AMLSIM-4291,transaction,1542911400,791.0,USD,67,53,,TRANSFER,SUCCESS,POSTED
AMLSIM-4292,transaction,1542997800,792.0,USD,67,334,,TRANSFER,SUCCESS,POSTED
AMLSIM-4293,transaction,1543084200,793.0,USD,67,108,,TRANSFER,SUCCESS,POSTED
AMLSIM-4294,transaction,1543170600,794.0,USD,68,97,,TRANSFER,SUCCESS,POSTED
AMLSIM-4295,transaction,1543257000,795.0,USD,68,291,,TRANSFER,SUCCESS,POSTED
AMLSIM-4296,transaction,1543343400,796.0,USD,68,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-4297,transaction,1543429800,797.0,USD,68,983,,TRANSFER,SUCCESS,POSTED
AMLSIM-4298,transaction,1543516200,798.0,USD,68,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-4299,transaction,1543602600,799.0,USD,68,1379,,TRANSFER,SUCCESS,POSTED
AMLSIM-4300,transaction,1543689000,800.0,USD,68,32,,TRANSFER,SUCCESS,POSTED
AMLSIM-4301,transaction,1543775400,801.0,USD,68,1418,,TRANSFER,SUCCESS,POSTED
AMLSIM-4302,transaction,1543861800,802.0,USD,68,22,,TRANSFER,SUCCESS,POSTED
AMLSIM-4303,transaction,1543948200,803.0,USD,68,9,,TRANSFER,SUCCESS,POSTED
AMLSIM-4304,transaction,1544034600,804.0,USD,68,41,,TRANSFER,SUCCESS,POSTED
AMLSIM-4305,transaction,1544121000,805.0,USD,68,40,,TRANSFER,SUCCESS,POSTED
AMLSIM-4306,transaction,1544207400,806.0,USD,68,36,,TRANSFER,SUCCESS,POSTED
AMLSIM-4307,transaction,1544293800,807.0,USD,68,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-4308,transaction,1544380200,808.0,USD,68,64,,TRANSFER,SUCCESS,POSTED
AMLSIM-4309,transaction,1544466600,809.0,USD,68,82,,TRANSFER,SUCCESS,POSTED
AMLSIM-4310,transaction,1544553000,810.0,USD,68,27,,TRANSFER,SUCCESS,POSTED
AMLSIM-4311,transaction,1544639400,811.0,USD,68,87,,TRANSFER,SUCCESS,POSTED
AMLSIM-4312,transaction,1544725800,812.0,USD,68,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-4313,transaction,1544812200,813.0,USD,68,294,,TRANSFER,SUCCESS,POSTED
AMLSIM-4314,transaction,1544898600,814.0,USD,68,100,,TRANSFER,SUCCESS,POSTED
AMLSIM-4315,transaction,1544985000,815.0,USD,68,771,,TRANSFER,SUCCESS,POSTED
AMLSIM-4316,transaction,1545071400,816.0,USD,68,16,,TRANSFER,SUCCESS,POSTED
AMLSIM-4317,transaction,1545157800,817.0,USD,68,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-4318,transaction,1545244200,818.0,USD,69,60,,TRANSFER,SUCCESS,POSTED
AMLSIM-4319,transaction,1545330600,819.0,USD,69,8,,TRANSFER,SUCCESS,POSTED
AMLSIM-4320,transaction,1483209000,820.0,USD,69,35,,TRANSFER,SUCCESS,POSTED
AMLSIM-4321,transaction,1483295400,821.0,USD,69,107,,TRANSFER,SUCCESS,POSTED
AMLSIM-4322,transaction,1483381800,822.0,USD,69,210,,TRANSFER,SUCCESS,POSTED
AMLSIM-4323,transaction,1483468200,823.0,USD,69,156,,TRANSFER,SUCCESS,POSTED
AMLSIM-4324,transaction,1483554600,824.0,USD,69,98,,TRANSFER,SUCCESS,POSTED
AMLSIM-4325,transaction,1483641000,825.0,USD,69,92,,TRANSFER,SUCCESS,POSTED
AMLSIM-4326,transaction,1483727400,826.0,USD,69,22,,TRANSFER,SUCCESS,POSTED
AMLSIM-4327,transaction,1483813800,827.0,USD,69,88,,TRANSFER,SUCCESS,POSTED
AMLSIM-4328,transaction,1483900200,828.0,USD,69,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-4329,transaction,1483986600,829.0,USD,69,390,,TRANSFER,SUCCESS,POSTED
AMLSIM-4330,transaction,1484073000,830.0,USD,69,615,,TRANSFER,SUCCESS,POSTED
AMLSIM-4331,transaction,1484159400,831.0,USD,69,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-4332,transaction,1484245800,832.0,USD,69,777,,TRANSFER,SUCCESS,POSTED
AMLSIM-4333,transaction,1484332200,833.0,USD,69,44,,TRANSFER,SUCCESS,POSTED
AMLSIM-4334,transaction,1484418600,834.0,USD,69,38,,TRANSFER,SUCCESS,POSTED
AMLSIM-4335,transaction,1484505000,835.0,USD,69,131,,TRANSFER,SUCCESS,POSTED
AMLSIM-4336,transaction,1484591400,836.0,USD,69,309,,TRANSFER,SUCCESS,POSTED
AMLSIM-4337,transaction,1484677800,837.0,USD,69,710,,TRANSFER,SUCCESS,POSTED
AMLSIM-4338,transaction,1484764200,838.0,USD,69,65,,TRANSFER,SUCCESS,POSTED
AMLSIM-4339,transaction,1484850600,839.0,USD,69,47,,TRANSFER,SUCCESS,POSTED
AMLSIM-4340,transaction,1484937000,840.0,USD,69,29,,TRANSFER,SUCCESS,POSTED
AMLSIM-4341,transaction,1485023400,841.0,USD,69,970,,TRANSFER,SUCCESS,POSTED
AMLSIM-4342,transaction,1485109800,842.0,USD,69,332,,TRANSFER,SUCCESS,POSTED
AMLSIM-4343,transaction,1485196200,843.0,USD,69,34,,TRANSFER,SUCCESS,POSTED
AMLSIM-4344,transaction,1485282600,844.0,USD,70,46,,TRANSFER,SUCCESS,POSTED
AMLSIM-4345,transaction,1485369000,845.0,USD,70,482,,TRANSFER,SUCCESS,POSTED
AMLSIM-4346,transaction,1485455400,846.0,USD,70,195,,TRANSFER,SUCCESS,POSTED
AMLSIM-4347,transaction,1485541800,847.0,USD,70,651,,TRANSFER,SUCCESS,POSTED
AMLSIM-4348,transaction,1485628200,848.0,USD,70,7,,TRANSFER,SUCCESS,POSTED
AMLSIM-4349,transaction,1485714600,849.0,USD,70,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-4350,transaction,1485801000,850.0,USD,70,39,,TRANSFER,SUCCESS,POSTED
AMLSIM-4351,transaction,1485887400,851.0,USD,70,10,,TRANSFER,SUCCESS,POSTED
AMLSIM-4352,transaction,1485973800,852.0,USD,70,23,,TRANSFER,SUCCESS,POSTED
AMLSIM-4353,transaction,1486060200,853.0,USD,70,127,,TRANSFER,SUCCESS,POSTED
AMLSIM-4354,transaction,1486146600,854.0,USD,70,36,,TRANSFER,SUCCESS,POSTED
AMLSIM-4355,transaction,1486233000,855.0,USD,70,262,,TRANSFER,SUCCESS,POSTED
AMLSIM-4356,transaction,1486319400,856.0,USD,70,78,,TRANSFER,SUCCESS,POSTED
AMLSIM-4357,transaction,1486405800,857.0,USD,70,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-4358,transaction,1486492200,858.0,USD,70,1361,,TRANSFER,SUCCESS,POSTED
AMLSIM-4359,transaction,1486578600,859.0,USD,70,22,,TRANSFER,SUCCESS,POSTED
AMLSIM-4360,transaction,1486665000,860.0,USD,70,327,,TRANSFER,SUCCESS,POSTED
AMLSIM-4361,transaction,1486751400,861.0,USD,70,43,,TRANSFER,SUCCESS,POSTED
AMLSIM-4362,transaction,1486837800,862.0,USD,70,34,,TRANSFER,SUCCESS,POSTED
AMLSIM-4363,transaction,1486924200,863.0,USD,70,27,,TRANSFER,SUCCESS,POSTED
AMLSIM-4364,transaction,1487010600,864.0,USD,70,116,,TRANSFER,SUCCESS,POSTED
AMLSIM-4365,transaction,1487097000,865.0,USD,70,56,,TRANSFER,SUCCESS,POSTED
AMLSIM-4366,transaction,1487183400,866.0,USD,70,284,,TRANSFER,SUCCESS,POSTED
AMLSIM-4367,transaction,1487269800,867.0,USD,70,1,,TRANSFER,SUCCESS,POSTED
AMLSIM-4368,transaction,1487356200,868.0,USD,70,64,,TRANSFER,SUCCESS,POSTED
AMLSIM-4369,transaction,1487442600,869.0,USD,71,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-4370,transaction,1487529000,870.0,USD,71,43,,TRANSFER,SUCCESS,POSTED
AMLSIM-4371,transaction,1487615400,871.0,USD,71,955,,TRANSFER,SUCCESS,POSTED
AMLSIM-4372,transaction,1487701800,872.0,USD,71,79,,TRANSFER,SUCCESS,POSTED
AMLSIM-4373,transaction,1487788200,873.0,USD,71,42,,TRANSFER,SUCCESS,POSTED
AMLSIM-4374,transaction,1487874600,874.0,USD,71,39,,TRANSFER,SUCCESS,POSTED
AMLSIM-4375,transaction,1487961000,875.0,USD,71,15,,TRANSFER,SUCCESS,POSTED
AMLSIM-4376,transaction,1488047400,876.0,USD,71,459,,TRANSFER,SUCCESS,POSTED
AMLSIM-4377,transaction,1488133800,877.0,USD,71,35,,TRANSFER,SUCCESS,POSTED
AMLSIM-4378,transaction,1488220200,878.0,USD,71,47,,TRANSFER,SUCCESS,POSTED
AMLSIM-4379,transaction,1488306600,879.0,USD,71,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-4380,transaction,1488393000,880.0,USD,71,130,,TRANSFER,SUCCESS,POSTED
AMLSIM-4381,transaction,1488479400,881.0,USD,71,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-4382,transaction,1488565800,882.0,USD,71,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-4383,transaction,1488652200,883.0,USD,71,171,,TRANSFER,SUCCESS,POSTED
AMLSIM-4384,transaction,1488738600,884.0,USD,71,118,,TRANSFER,SUCCESS,POSTED
AMLSIM-4385,transaction,1488825000,885.0,USD,71,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-4386,transaction,1488911400,886.0,USD,71,50,,TRANSFER,SUCCESS,POSTED
AMLSIM-4387,transaction,1488997800,887.0,USD,71,276,,TRANSFER,SUCCESS,POSTED
AMLSIM-4388,transaction,1489084200,888.0,USD,71,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-4389,transaction,1489170600,889.0,USD,71,32,,TRANSFER,SUCCESS,POSTED
AMLSIM-4390,transaction,1489257000,890.0,USD,71,18,,TRANSFER,SUCCESS,POSTED
AMLSIM-4391,transaction,1489343400,891.0,USD,71,96,,TRANSFER,SUCCESS,POSTED
AMLSIM-4392,transaction,1489429800,892.0,USD,72,46,,TRANSFER,SUCCESS,POSTED
AMLSIM-4393,transaction,1489516200,893.0,USD,72,8,,TRANSFER,SUCCESS,POSTED
AMLSIM-4394,transaction,1489602600,894.0,USD,72,27,,TRANSFER,SUCCESS,POSTED
AMLSIM-4395,transaction,1489689000,895.0,USD,72,11,,TRANSFER,SUCCESS,POSTED
AMLSIM-4396,transaction,1489775400,896.0,USD,72,330,,TRANSFER,SUCCESS,POSTED
AMLSIM-4397,transaction,1489861800,897.0,USD,72,654,,TRANSFER,SUCCESS,POSTED
AMLSIM-4398,transaction,1489948200,898.0,USD,72,213,,TRANSFER,SUCCESS,POSTED
AMLSIM-4399,transaction,1490034600,899.0,USD,72,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-4400,transaction,1490121000,900.0,USD,72,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-4401,transaction,1490207400,901.0,USD,72,10,,TRANSFER,SUCCESS,POSTED
AMLSIM-4402,transaction,1490293800,902.0,USD,72,4,,TRANSFER,SUCCESS,POSTED
AMLSIM-4403,transaction,1490380200,903.0,USD,72,23,,TRANSFER,SUCCESS,POSTED
AMLSIM-4404,transaction,1490466600,904.0,USD,72,7,,TRANSFER,SUCCESS,POSTED
AMLSIM-4405,transaction,1490553000,905.0,USD,72,488,,TRANSFER,SUCCESS,POSTED
AMLSIM-4406,transaction,1490639400,906.0,USD,72,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-4407,transaction,1490725800,907.0,USD,72,35,,TRANSFER,SUCCESS,POSTED
AMLSIM-4408,transaction,1490812200,908.0,USD,72,1436,,TRANSFER,SUCCESS,POSTED
AMLSIM-4409,transaction,1490898600,909.0,USD,72,301,,TRANSFER,SUCCESS,POSTED
AMLSIM-4410,transaction,1490985000,910.0,USD,72,63,,TRANSFER,SUCCESS,POSTED
AMLSIM-4411,transaction,1491071400,911.0,USD,72,29,,TRANSFER,SUCCESS,POSTED
AMLSIM-4412,transaction,1491157800,912.0,USD,72,964,,TRANSFER,SUCCESS,POSTED
AMLSIM-4413,transaction,1491244200,913.0,USD,72,353,,TRANSFER,SUCCESS,POSTED
AMLSIM-4414,transaction,1491330600,914.0,USD,72,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-4415,transaction,1491417000,915.0,USD,72,82,,TRANSFER,SUCCESS,POSTED
AMLSIM-4416,transaction,1491503400,916.0,USD,73,32,,TRANSFER,SUCCESS,POSTED
AMLSIM-4417,transaction,1491589800,917.0,USD,73,468,,TRANSFER,SUCCESS,POSTED
AMLSIM-4418,transaction,1491676200,918.0,USD,73,31,,TRANSFER,SUCCESS,POSTED
AMLSIM-4419,transaction,1491762600,919.0,USD,73,6,,TRANSFER,SUCCESS,POSTED
AMLSIM-4420,transaction,1491849000,920.0,USD,73,156,,TRANSFER,SUCCESS,POSTED
AMLSIM-4421,transaction,1491935400,921.0,USD,73,12,,TRANSFER,SUCCESS,POSTED
AMLSIM-4422,transaction,1492021800,922.0,USD,73,55,,TRANSFER,SUCCESS,POSTED
AMLSIM-4423,transaction,1492108200,923.0,USD,73,236,,TRANSFER,SUCCESS,POSTED
AMLSIM-4424,transaction,1492194600,924.0,USD,73,50,,TRANSFER,SUCCESS,POSTED
AMLSIM-4425,transaction,1492281000,925.0,USD,73,18,,TRANSFER,SUCCESS,POSTED
AMLSIM-4426,transaction,1492367400,926.0,USD,73,65,,TRANSFER,SUCCESS,POSTED
AMLSIM-4427,transaction,1492453800,927.0,USD,73,26,,TRANSFER,SUCCESS,POSTED
AMLSIM-4428,transaction,1492540200,928.0,USD,73,19,,TRANSFER,SUCCESS,POSTED
AMLSIM-4429,transaction,1492626600,929.0,USD,73,34,,TRANSFER,SUCCESS,POSTED
AMLSIM-4430,transaction,1492713000,930.0,USD,73,39,,TRANSFER,SUCCESS,POSTED
AMLSIM-4431,transaction,1492799400,931.0,USD,73,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-4432,transaction,1492885800,932.0,USD,73,454,,TRANSFER,SUCCESS,POSTED
AMLSIM-4433,transaction,1492972200,933.0,USD,73,150,,TRANSFER,SUCCESS,POSTED
AMLSIM-4434,transaction,1493058600,934.0,USD,73,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-4435,transaction,1493145000,935.0,USD,73,440,,TRANSFER,SUCCESS,POSTED
AMLSIM-4436,transaction,1493231400,936.0,USD,73,59,,TRANSFER,SUCCESS,POSTED
AMLSIM-4437,transaction,1493317800,937.0,USD,73,446,,TRANSFER,SUCCESS,POSTED
AMLSIM-4438,transaction,1493404200,938.0,USD,73,49,,TRANSFER,SUCCESS,POSTED
AMLSIM-4439,transaction,1493490600,939.0,USD,74,292,,TRANSFER,SUCCESS,POSTED
AMLSIM-4440,transaction,1493577000,940.0,USD,74,16,,TRANSFER,SUCCESS,POSTED
AMLSIM-4441,transaction,1493663400,941.0,USD,74,364,,TRANSFER,SUCCESS,POSTED
AMLSIM-4442,transaction,1493749800,942.0,USD,74,38,,TRANSFER,SUCCESS,POSTED
AMLSIM-4443,transaction,1493836200,943.0,USD,74,125,,TRANSFER,SUCCESS,POSTED
AMLSIM-4444,transaction,1493922600,944.0,USD,74,495,,TRANSFER,SUCCESS,POSTED
AMLSIM-4445,transaction,1494009000,945.0,USD,74,140,,TRANSFER,SUCCESS,POSTED
AMLSIM-4446,transaction,1494095400,946.0,USD,74,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-4447,transaction,1494181800,947.0,USD,74,12,,TRANSFER,SUCCESS,POSTED
AMLSIM-4448,transaction,1494268200,948.0,USD,74,90,,TRANSFER,SUCCESS,POSTED
AMLSIM-4449,transaction,1494354600,949.0,USD,74,67,,TRANSFER,SUCCESS,POSTED
AMLSIM-4450,transaction,1494441000,950.0,USD,74,130,,TRANSFER,SUCCESS,POSTED
AMLSIM-4451,transaction,1494527400,951.0,USD,74,28,,TRANSFER,SUCCESS,POSTED
AMLSIM-4452,transaction,1494613800,952.0,USD,74,317,,TRANSFER,SUCCESS,POSTED
AMLSIM-4453,transaction,1494700200,953.0,USD,74,31,,TRANSFER,SUCCESS,POSTED
AMLSIM-4454,transaction,1494786600,954.0,USD,74,286,,TRANSFER,SUCCESS,POSTED
AMLSIM-4455,transaction,1494873000,955.0,USD,74,112,,TRANSFER,SUCCESS,POSTED
AMLSIM-4456,transaction,1494959400,956.0,USD,74,27,,TRANSFER,SUCCESS,POSTED
AMLSIM-4457,transaction,1495045800,957.0,USD,74,894,,TRANSFER,SUCCESS,POSTED
AMLSIM-4458,transaction,1495132200,958.0,USD,74,170,,TRANSFER,SUCCESS,POSTED
AMLSIM-4459,transaction,1495218600,959.0,USD,74,1156,,TRANSFER,SUCCESS,POSTED
AMLSIM-4460,transaction,1495305000,960.0,USD,74,6,,TRANSFER,SUCCESS,POSTED
AMLSIM-4461,transaction,1495391400,961.0,USD,74,66,,TRANSFER,SUCCESS,POSTED
AMLSIM-4462,transaction,1495477800,962.0,USD,74,52,,TRANSFER,SUCCESS,POSTED
AMLSIM-4463,transaction,1495564200,963.0,USD,75,644,,TRANSFER,SUCCESS,POSTED
AMLSIM-4464,transaction,1495650600,964.0,USD,75,12,,TRANSFER,SUCCESS,POSTED
AMLSIM-4465,transaction,1495737000,965.0,USD,75,322,,TRANSFER,SUCCESS,POSTED
AMLSIM-4466,transaction,1495823400,966.0,USD,75,541,,TRANSFER,SUCCESS,POSTED
AMLSIM-4467,transaction,1495909800,967.0,USD,75,660,,TRANSFER,SUCCESS,POSTED
AMLSIM-4468,transaction,1495996200,968.0,USD,75,54,,TRANSFER,SUCCESS,POSTED
AMLSIM-4469,transaction,1496082600,969.0,USD,75,458,,TRANSFER,SUCCESS,POSTED
AMLSIM-4470,transaction,1496169000,970.0,USD,75,1358,,TRANSFER,SUCCESS,POSTED
AMLSIM-4471,transaction,1496255400,971.0,USD,75,8,,TRANSFER,SUCCESS,POSTED
AMLSIM-4472,transaction,1496341800,972.0,USD,75,14,,TRANSFER,SUCCESS,POSTED
AMLSIM-4473,transaction,1496428200,973.0,USD,75,1206,,TRANSFER,SUCCESS,POSTED
AMLSIM-4474,transaction,1496514600,974.0,USD,75,161,,TRANSFER,SUCCESS,POSTED
AMLSIM-4475,transaction,1496601000,975.0,USD,75,90,,TRANSFER,SUCCESS,POSTED
AMLSIM-4476,transaction,1496687400,976.0,USD,75,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-4477,transaction,1496773800,977.0,USD,75,31,,TRANSFER,SUCCESS,POSTED
AMLSIM-4478,transaction,1496860200,978.0,USD,75,680,,TRANSFER,SUCCESS,POSTED
AMLSIM-4479,transaction,1496946600,979.0,USD,75,60,,TRANSFER,SUCCESS,POSTED
AMLSIM-4480,transaction,1497033000,980.0,USD,75,327,,TRANSFER,SUCCESS,POSTED
AMLSIM-4481,transaction,1497119400,981.0,USD,75,37,,TRANSFER,SUCCESS,POSTED
AMLSIM-4482,transaction,1497205800,982.0,USD,75,100,,TRANSFER,SUCCESS,POSTED
AMLSIM-4483,transaction,1497292200,983.0,USD,75,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-4484,transaction,1497378600,984.0,USD,75,56,,TRANSFER,SUCCESS,POSTED
AMLSIM-4485,transaction,1497465000,985.0,USD,75,1334,,TRANSFER,SUCCESS,POSTED
AMLSIM-4486,transaction,1497551400,986.0,USD,75,15,,TRANSFER,SUCCESS,POSTED
AMLSIM-4487,transaction,1497637800,987.0,USD,76,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-4488,transaction,1497724200,988.0,USD,76,40,,TRANSFER,SUCCESS,POSTED
AMLSIM-4489,transaction,1497810600,989.0,USD,76,71,,TRANSFER,SUCCESS,POSTED
AMLSIM-4490,transaction,1497897000,990.0,USD,76,26,,TRANSFER,SUCCESS,POSTED
AMLSIM-4491,transaction,1497983400,991.0,USD,76,166,,TRANSFER,SUCCESS,POSTED
AMLSIM-4492,transaction,1498069800,992.0,USD,76,218,,TRANSFER,SUCCESS,POSTED
AMLSIM-4493,transaction,1498156200,993.0,USD,76,192,,TRANSFER,SUCCESS,POSTED
AMLSIM-4494,transaction,1498242600,994.0,USD,76,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-4495,transaction,1498329000,995.0,USD,76,33,,TRANSFER,SUCCESS,POSTED
AMLSIM-4496,transaction,1498415400,996.0,USD,76,35,,TRANSFER,SUCCESS,POSTED
AMLSIM-4497,transaction,1498501800,997.0,USD,76,252,,TRANSFER,SUCCESS,POSTED
AMLSIM-4498,transaction,1498588200,998.0,USD,76,1340,,TRANSFER,SUCCESS,POSTED
AMLSIM-4499,transaction,1498674600,999.0,USD,76,332,,TRANSFER,SUCCESS,POSTED
AMLSIM-4500,transaction,1498761000,100.0,USD,76,6,,TRANSFER,SUCCESS,POSTED
AMLSIM-4501,transaction,1498847400,101.0,USD,76,47,,TRANSFER,SUCCESS,POSTED
AMLSIM-4502,transaction,1498933800,102.0,USD,76,162,,TRANSFER,SUCCESS,POSTED
AMLSIM-4503,transaction,1499020200,103.0,USD,76,307,,TRANSFER,SUCCESS,POSTED
AMLSIM-4504,transaction,1499106600,104.0,USD,76,1181,,TRANSFER,SUCCESS,POSTED
AMLSIM-4505,transaction,1499193000,105.0,USD,76,82,,TRANSFER,SUCCESS,POSTED
AMLSIM-4506,transaction,1499279400,106.0,USD,76,46,,TRANSFER,SUCCESS,POSTED
AMLSIM-4507,transaction,1499365800,107.0,USD,76,5,,TRANSFER,SUCCESS,POSTED
AMLSIM-4508,transaction,1499452200,108.0,USD,76,388,,TRANSFER,SUCCESS,POSTED
AMLSIM-4509,transaction,1499538600,109.0,USD,76,49,,TRANSFER,SUCCESS,POSTED
AMLSIM-4510,transaction,1499625000,110.0,USD,76,86,,TRANSFER,SUCCESS,POSTED
AMLSIM-4511,transaction,1499711400,111.0,USD,76,730,,TRANSFER,SUCCESS,POSTED
AMLSIM-4512,transaction,1499797800,112.0,USD,76,1199,,TRANSFER,SUCCESS,POSTED
AMLSIM-4513,transaction,1499884200,113.0,USD,76,328,,TRANSFER,SUCCESS,POSTED
AMLSIM-4514,transaction,1499970600,114.0,USD,77,25,,TRANSFER,SUCCESS,POSTED
AMLSIM-4515,transaction,1500057000,115.0,USD,77,1028,,TRANSFER,SUCCESS,POSTED
AMLSIM-4516,transaction,1500143400,116.0,USD,77,41,,TRANSFER,SUCCESS,POSTED
AMLSIM-4517,transaction,1500229800,117.0,USD,77,45,,TRANSFER,SUCCESS,POSTED
AMLSIM-4518,transaction,1500316200,118.0,USD,77,107,,TRANSFER,SUCCESS,POSTED
AMLSIM-4519,transaction,1500402600,119.0,USD,77,205,,TRANSFER,SUCCESS,POSTED
AMLSIM-4520,transaction,1500489000,120.0,USD,77,360,,TRANSFER,SUCCESS,POSTED
AMLSIM-4521,transaction,1500575400,121.0,USD,77,53,,TRANSFER,SUCCESS,POSTED
AMLSIM-4522,transaction,1500661800,122.0,USD,77,98,,TRANSFER,SUCCESS,POSTED
AMLSIM-4523,transaction,1500748200,123.0,USD,77,118,,TRANSFER,SUCCESS,POSTED
AMLSIM-4524,transaction,1500834600,124.0,USD,77,867,,TRANSFER,SUCCESS,POSTED
AMLSIM-4525,transaction,1500921000,125.0,USD,77,1377,,TRANSFER,SUCCESS,POSTED
AMLSIM-4526,transaction,1501007400,126.0,USD,77,74,,TRANSFER,SUCCESS,POSTED
AMLSIM-4527,transaction,1501093800,127.0,USD,77,24,,TRANSFER,SUCCESS,POSTED
AMLSIM-4528,transaction,1501180200,128.0,USD,77,1,,TRANSFER,SUCCESS,POSTED
AMLSIM-4529,transaction,1501266600,129.0,USD,77,88,,TRANSFER,SUCCESS,POSTED
AMLSIM-4530,transaction,1501353000,130.0,USD,77,376,,TRANSFER,SUCCESS,POSTED
AMLSIM-4531,transaction,1501439400,131.0,USD,77,83,,TRANSFER,SUCCESS,POSTED
AMLSIM-4532,transaction,1501525800,132.0,USD,77,17,,TRANSFER,SUCCESS,POSTED
AMLSIM-4533,transaction,1501612200,133.0,USD,77,1164,,TRANSFER,SUCCESS,POSTED
AMLSIM-4534,transaction,1501698600,134.0,USD,77,90,,TRANSFER,SUCCESS,POSTED
AMLSIM-4535,transaction,1501785000,135.0,USD,77,61,,TRANSFER,SUCCESS,POSTED
AMLSIM-4536,transaction,1501871400,136.0,USD,77,39,,TRANSFER,SUCCESS,POSTED
AMLSIM-4537,transaction,1501957800,137.0,USD,77,16,,TRANSFER,SUCCESS,POSTED
AMLSIM-4538,transaction,1502044200,138.0,USD,77,986,,TRANSFER,SUCCESS,POSTED
AMLSIM-4539,transaction,1502130600,139.0,USD,78,329,,TRANSFER,SUCCESS,POSTED
AMLSIM-4540,transaction,1502217000,140.0,USD,78,21,,TRANSFER,SUCCESS,POSTED
AMLSIM-4541,transaction,1502303400,141.0,USD,78,35,,TRANSFER,SUCCESS,POSTED
AMLSIM-4542,transaction,1502389800,142.0,USD,78,20,,TRANSFER,SUCCESS,POSTED
AMLSIM-4543,transaction,1502476200,143.0,USD,78,160,,TRANSFER,SUCCESS,POSTED
AMLSIM-4544,transaction,1502562600,144.0,USD,78,286,,TRANSFER,SUCCESS,POSTED
AMLSIM-4545,transaction,1502649000,145.0,USD,78,874,,TRANSFER,SUCCESS,POSTED
AMLSIM-4546,transaction,1502735400,146.0,USD,78,739,,TRANSFER,SUCCESS,POSTED
AMLSIM-4547,transaction,1502821800,147.0,USD,78,928,,TRANSFER,SUCCESS,POSTED
AMLSIM-4548,transaction,1502908200,148.0,USD,78,53,,TRANSFER,SUCCESS,POSTED
AMLSIM-4549,transaction,1502994600,149.0,USD,78,68,,TRANSFER,SUCCESS,POSTED
AMLSIM-4550,transaction,1503081000,150.0,USD,78,50,,TRANSFER,SUCCESS,POSTED
AMLSIM-4551,transaction,1503167400,151.0,USD,78,72,,TRANSFER,SUCCESS,POSTED
AMLSIM-4552,transaction,1503253800,152.0,USD,78,22,,TRANSFER,SUCCESS,POSTED
AMLSIM-4553,transaction,1503340200,153.0,USD,78,206,,TRANSFER,SUCCESS,POSTED
AMLSIM-4554,transaction,1503426600,154.0,USD,78,185,,TRANSFER,SUCCESS,POSTED
AMLSIM-4555,transaction,1503513000,155.0,USD,78,110,,TRANSFER,SUCCESS,POSTED
AMLSIM-4556,transaction,1503599400,156.0,USD,78,631,,TRANSFER,SUCCESS,POSTED
AMLSIM-4557,transaction,1503685800,157.0,USD,78,39,,TRANSFER,SUCCESS,POSTED
AMLSIM-4558,transaction,1503772200,158.0,USD,78,27,,TRANSFER,SUCCESS,POSTED
AMLSIM-4559,transaction,1503858600,159.0,USD,78,58,,TRANSFER,SUCCESS,POSTED
AMLSIM-4560,transaction,1503945000,160.0,USD,78,24,,TRANSFER,SUCCESS,POSTED
